mean_intensity,std_intensity,skewness,max_intensity,contrast,energy,homogeneity,dissimilarity,correlation,entropy,tumor_type
0.27727475095998666,0.10783423623348204,1.8867883068794324,0.9607843137254902,107.49439338235294,0.28339321881283863,0.6120342859831754,4.16029411764706,0.9613152689942596,7.749786349949663,glioma
0.34476719008586626,0.11136035141334392,1.352162801687088,0.9137254901960784,132.16507352941179,0.24787416244532448,0.5650069523796336,4.843321078431373,0.9683459643286146,8.411120347056876,glioma
0.39933116906360916,0.18378866193561774,0.9930536092135053,0.9568627450980393,41.017003676470594,0.3119119574676257,0.7193875896001265,2.2858762254901963,0.9905043840560952,6.466843615712096,glioma
0.35286126181118765,0.12222799246808594,1.6753785596508635,0.984313725490196,135.77457107843136,0.20260092275397174,0.5263564092820767,5.059497549019608,0.9682223230404967,8.917541598550178,glioma
0.35652267393443865,0.12133374927750505,1.378538492050761,0.9568627450980393,138.24405637254904,0.18818614448946694,0.4969119555673993,5.13091299019608,0.9670912200070045,9.28891819167841,glioma
0.35909932778184156,0.12572590246693038,1.508017548119053,0.984313725490196,131.01786151960783,0.20405967632867986,0.5216186280105177,4.938388480392157,0.9688886576887294,8.997199748409894,glioma
0.32192585562592063,0.10995603533824894,1.742879435502921,0.9764705882352941,120.26367953431371,0.19479632387850812,0.49493885558289813,5.0619025735294105,0.9673317464475931,9.280527865267754,glioma
0.35202883245466693,0.12219006225973038,1.6314937393454223,0.9882352941176471,140.77383578431375,0.18920242215022454,0.5032450884399549,5.099724264705882,0.967520607347904,9.185968836946868,glioma
0.24114868536554784,0.10250729930045051,1.9516130569088097,0.9450980392156862,76.73425245098042,0.35126299237367803,0.6587982499455786,3.2579963235294125,0.9645067233370036,6.912350475769501,glioma
0.36770737661210695,0.14722443773343874,0.9703870957262141,0.9921568627450981,146.28069852941178,0.34751609950802126,0.6167093332207844,4.954473039215687,0.9659346039203544,7.551401312279921,glioma
0.28320073637068305,0.12694427871227332,2.1195470272806607,0.9333333333333333,105.63348651960784,0.3714820850632773,0.661599321061994,3.8271752450980396,0.9638890777167428,6.80283884091072,glioma
0.2563160507076263,0.08252718287181705,2.756070867938034,0.8745098039215686,82.99840686274511,0.38555728851020843,0.730613357512831,2.8265318627450986,0.9609006098247177,5.909167152326987,glioma
0.2347775224507435,0.09115625916898411,2.4843935829786306,0.996078431372549,91.96308210784315,0.34164432174945364,0.616538193401471,3.7394607843137257,0.9563897072173999,7.255988959252832,glioma
0.2418704150909008,0.09386641212473328,2.374710414518721,0.9490196078431372,88.18507965686277,0.3438152198322919,0.6326723247488956,3.585845588235295,0.9592239188176402,7.166600754845877,glioma
0.23758705938427185,0.08426562067867238,2.426303333153258,0.9803921568627451,63.61792279411763,0.35932196872550576,0.7000329746853,2.8572303921568625,0.9673606010054053,6.329783364594453,glioma
0.2616851516962505,0.08805099089446589,1.930306026686393,0.9490196078431372,126.93964460784315,0.23377091187424076,0.528689864627813,4.710569852941178,0.948278414634615,8.702010333973249,glioma
0.2837048119101845,0.09627985825756882,1.214686969970672,0.8901960784313725,99.36596200980391,0.22713683578986454,0.509787962808086,4.647273284313725,0.9614829371743028,8.89969514431626,glioma
0.3094663124167964,0.11813175288523176,1.9425730358966309,0.9686274509803922,104.89283088235298,0.224967171229843,0.4932075929966382,4.748958333333335,0.969056199404955,9.214750964513408,glioma
0.305825317051413,0.11947381994404882,1.7591511365441177,0.9647058823529412,116.96770833333332,0.2194125145614252,0.49059396865588284,5.126746323529412,0.965160405040268,9.30011586884805,glioma
0.269695291530576,0.08948764577481601,2.0075989749144623,0.9254901960784314,100.888449754902,0.21988760628424414,0.4907252826183287,4.466482843137256,0.9596491822298919,9.042867614257835,glioma
0.3157982249742002,0.11004411925131842,1.4024036344378388,0.984313725490196,132.22227328431373,0.23514161097972938,0.5166935910517009,5.089031862745097,0.9593155707939902,8.772620582275687,glioma
0.25760225572363926,0.0937806761145433,1.6174693128588706,0.9882352941176471,98.591881127451,0.2504007665731986,0.5346789766943326,4.570465686274512,0.9594904410107002,8.577725505093284,glioma
0.28782054152152564,0.10957533060736513,1.317411747151191,0.9411764705882353,129.4905943627451,0.267675892578804,0.5565302387314641,5.003155637254902,0.9569626367125803,8.312662809995327,glioma
0.242760350445441,0.092384266810954,1.620987978953878,0.8862745098039215,82.26795343137255,0.23429166486703926,0.5128267615502766,4.2310968137254905,0.9630520259871143,8.825713844531055,glioma
0.2665173136064001,0.10230664605593122,1.6811555142068704,0.9647058823529412,99.02840073529414,0.2455733578973991,0.5119495316881886,4.6910539215686295,0.961295094721177,8.833620633725518,glioma
0.2740221931139875,0.10960448188195475,1.674901687004295,0.984313725490196,80.32313112745099,0.24516787813780327,0.5310310718842849,4.10888480392157,0.9708967896370179,8.689702085073995,glioma
0.30240638897200695,0.1161332581305424,1.8618097957929038,0.9686274509803922,111.51136642156864,0.22361123785681297,0.48680070462893327,4.882383578431374,0.9661337115838882,9.246395266657952,glioma
0.3281317104765265,0.13564792692572744,1.5590553081710565,0.9725490196078431,155.79705882352943,0.2695069325952679,0.5883861993939682,4.931280637254901,0.9609631944621329,8.115311978591203,glioma
0.2871098743808905,0.10594413678153991,1.888445742439535,0.9098039215686274,157.42576593137252,0.22164148406728448,0.48356345653138455,5.683854166666667,0.9445441616817755,9.214832436843732,glioma
0.27855471804384113,0.10345233498938924,1.5859799785230397,0.9921568627450981,108.5672181372549,0.26796887763330585,0.5760359952769124,4.464001225490195,0.9598976963337482,8.125869545181436,glioma
0.314573504528715,0.12049328644320927,1.5905305518125463,0.9725490196078431,147.33036151960786,0.24515531988059683,0.5430040920210366,5.217003676470587,0.9580770696734742,8.618554608707388,glioma
0.2598044700043622,0.06486526774442868,1.801266729964504,0.9215686274509803,48.11476715686274,0.3443618914310318,0.6875658670502685,2.495802696078431,0.9769807294726484,6.769531918955153,glioma
0.21852115601447986,0.08752838961849206,1.8603162606323327,0.9058823529411765,74.25695465686273,0.3403377751966281,0.6165507777917382,3.6143688725490195,0.9546718868226963,7.303933915488329,glioma
0.24515621477343852,0.09175068269300395,2.073789344629066,0.9529411764705882,77.02993259803922,0.34563271688358155,0.5982622828988241,3.684558823529412,0.9641674935265948,7.438230399096379,glioma
0.23917380559679574,0.08087657711971584,2.486002753102567,0.9490196078431372,80.6988357843137,0.346295259468288,0.6299709329065064,3.379534313725489,0.9594598837917477,6.99371426688255,glioma
0.22837689990198776,0.08828130185979934,2.64096936512881,0.9647058823529412,75.05965073529411,0.3585140286850984,0.6664825372916993,3.179656862745098,0.961026098648661,6.673929708279732,glioma
0.34327253761022275,0.1262490043354178,1.6176761064697225,0.9372549019607843,63.49359681372548,0.34642425432174573,0.67080902554849,3.2062193627450974,0.9825045292890395,6.745858014168318,glioma
0.19442178157292303,0.07539691996595177,2.8282738510832477,0.9137254901960784,74.89935661764706,0.33452994449590384,0.6402865595636144,3.2397671568627455,0.9475123699183943,7.006478500945841,glioma
0.2585291709517213,0.09357801886417093,2.8716509840320374,0.9529411764705882,130.22977941176472,0.34498929301001,0.6243431964155826,4.234712009803923,0.9478612101702012,7.191245729138569,glioma
0.206952693344996,0.08348878140084091,2.420567153999038,0.8627450980392157,66.9129595588235,0.3495919761200438,0.6343270866835393,3.2780637254901945,0.9594164716180594,7.079258942736211,glioma
0.3524895430901508,0.12672094283105745,1.158299339597374,0.9647058823529412,119.85395220588232,0.31682220290708857,0.6078331979528762,4.521476715686274,0.9681151293611547,7.744242268951339,glioma
0.274581762452895,0.11142124205808825,2.16303678572927,0.9529411764705882,66.69883578431372,0.3621220540309488,0.673057229527333,3.150367647058824,0.9752745180440735,6.615209487999669,glioma
0.31432926052826965,0.11464802595611051,1.2604457390416985,0.9686274509803922,116.24543504901962,0.327413667597802,0.59533213400337,4.741329656862745,0.9619306340381896,7.720786013434889,glioma
0.3161452142167442,0.12234910973670768,1.5207730073144277,0.9529411764705882,113.26672794117648,0.3295308559430666,0.5883011728610323,4.455575980392157,0.9642203920518748,7.866860591418428,glioma
0.23582912197676306,0.0795699443360394,2.506704414679089,0.9372549019607843,87.73655024509804,0.33587757737765683,0.6109502068074175,3.6659620098039225,0.9559704191267698,7.303618585425142,glioma
0.21212007206482045,0.06367303288654157,2.4026245660277845,0.9176470588235294,74.12886029411763,0.35109191085625324,0.6622973651535694,3.160906862745098,0.9526695160007252,6.763528130415186,glioma
0.23934155172161067,0.10014004271633059,2.226898035733718,0.8901960784313725,49.750551470588235,0.3893654205993258,0.718266049511889,2.429503676470588,0.9739059279908119,6.025866937279991,glioma
0.2585635518030277,0.10680299029377356,1.8682137600089277,0.9725490196078431,36.585447303921576,0.41395367867380345,0.7292681777758709,2.1693627450980397,0.9820541368748279,5.803534351802507,glioma
0.36205788499099506,0.13832235986767144,1.1742108161186102,0.9019607843137255,125.84460784313727,0.29084173908436867,0.5733861831383242,4.917555147058824,0.9685418111343146,8.16045566915668,glioma
0.29519065913204795,0.11983464178261186,1.7201060270301458,0.9607843137254902,104.24267769607845,0.3418155938501668,0.6230008377718345,4.139767156862746,0.9648920283583364,7.324001778447191,glioma
0.32398870079909386,0.13917394414656806,1.442356864600434,0.984313725490196,157.16623774509807,0.33491792451513763,0.6211931931565547,4.936519607843138,0.9548226380424815,7.469277943417014,glioma
0.28374822037188835,0.10893879567208806,1.8112910409697216,0.9137254901960784,101.99077818627453,0.332678342251723,0.6150969397693145,4.0201899509803924,0.9636528500802864,7.486599831365831,glioma
0.23987954693221092,0.1060229400219874,2.2078587804940137,0.9372549019607843,105.31449142156866,0.33165013280345707,0.6160537571345741,3.9492340686274514,0.9520022876289557,7.4433250034863505,glioma
0.3107843920503409,0.10510107854124033,2.310492618666918,0.9725490196078431,137.50919117647055,0.31324767114879615,0.610012949342152,4.275919117647058,0.9586686960653139,7.584455864418124,glioma
0.2304781531314698,0.09152496058885243,1.894214266755284,0.984313725490196,75.28088235294118,0.3830832783617363,0.6721539058834785,3.328186274509803,0.9598684000219673,6.591004788384545,glioma
0.2927555398812673,0.11638611729181002,1.5214935430840422,0.9529411764705882,105.13507965686273,0.3153316890192457,0.5981002020820937,4.159283088235294,0.9645064124433214,7.770425426432841,glioma
0.28915670152381906,0.1251726651377992,2.240253710334705,0.9333333333333333,113.7168504901961,0.3650966060931105,0.7100639978964927,3.3217830882352946,0.9563393696834753,6.2648720395456525,glioma
0.2535624949568305,0.1071255545182631,2.225838779258264,0.9490196078431372,124.11773897058823,0.36214428786039765,0.6791155914221643,3.7768075980392153,0.9508577440564767,6.722302903923526,glioma
0.2931623090232972,0.11520164885225913,1.2120085456454242,0.9647058823529412,122.25992647058824,0.33630714596141864,0.6120319068878429,4.673927696078431,0.9580329908632838,7.675937658967433,glioma
0.22153059059295063,0.08548780649437589,2.8226525184289835,0.9372549019607843,82.53216911764703,0.3689557472024141,0.7039174575570788,3.173039215686275,0.9545274928219895,6.241491813623198,glioma
0.335162553858206,0.12544610756522323,0.8277549301258009,0.9803921568627451,114.22386642156864,0.3439225958606833,0.6548842887348006,4.246200980392158,0.9644759465590468,7.063948713879862,glioma
0.25675855149515403,0.08841532937362295,3.144380578260282,0.9058823529411765,140.9223345588235,0.3094337368777596,0.5746510765022742,4.256464460784313,0.9409501629116461,7.747112131097892,glioma
0.2540512333965844,0.09490376199238203,3.287650783065061,0.9490196078431372,170.0825674019608,0.3158021447794546,0.5767842513593571,4.422702205882353,0.9295000560420312,7.752102073060599,glioma
0.22491832330381556,0.08348501739445108,2.532428907129781,0.9607843137254902,109.5402879901961,0.3348997570357193,0.6288519942602961,3.4687500000000004,0.9432989154750507,7.270865230628255,glioma
0.2479364118754448,0.08850275963895664,2.3004931446382506,0.9294117647058824,107.81075367647061,0.3323878300681203,0.6186934829888109,3.5447916666666672,0.9525378657149062,7.409639725280339,glioma
0.3040734175445858,0.12509876057609196,1.8928224435884555,0.9215686274509803,115.1462928921569,0.33330313804285866,0.6225936641297596,4.126348039215686,0.9636479502422782,7.382958302287259,glioma
0.29953913060114407,0.11598077174374713,1.7378810345790219,0.8862745098039215,97.75652573529409,0.35065333229272,0.6645592921678398,3.6575367647058816,0.9653926427091365,6.915514580365162,glioma
0.22998420440701678,0.09705178226080695,2.3546968330662827,0.8862745098039215,83.53492647058825,0.41484547341978667,0.7152372688731413,2.9172794117647065,0.9548920282911189,5.9980647322166565,glioma
0.3054860280526258,0.11267394803331207,0.8058854116945747,0.8901960784313725,96.5840379901961,0.33430735729136773,0.5829558741982902,4.348590686274511,0.9681218111573,7.919784865411489,glioma
0.2706936581993278,0.11138497249655384,1.24222830440111,0.9137254901960784,93.92230392156863,0.33825798268603596,0.5920875334773771,4.140104166666668,0.9645353761800534,7.740920608805069,glioma
0.24524766981514384,0.11047750165742917,2.309823514104557,0.8901960784313725,97.74770220588235,0.35492395947115224,0.6478322058030321,3.6402267156862744,0.958732014199337,7.014021120439334,glioma
0.2096610808729242,0.09511271824818607,2.327974360002843,0.9215686274509803,69.94996936274508,0.3638305623587231,0.6840128236255456,3.0113051470588235,0.9593861922532477,6.606672453796442,glioma
0.28525291886227105,0.10615914337275278,1.9517926715473681,0.9411764705882353,88.65680147058822,0.35233835237523925,0.6192349186793794,3.6763786764705877,0.9679602026722635,7.323307201400386,glioma
0.32532052913464204,0.10830228479858545,1.936267054478391,0.9490196078431372,71.60226715686271,0.3443756885157673,0.6432686808521462,3.1725490196078425,0.9785750327285457,6.995693581909215,glioma
0.32387662047716187,0.12753546733761378,1.136718216296987,0.8862745098039215,104.83348651960786,0.3210763895523431,0.5958155177239363,4.273498774509805,0.9698188019274792,7.829804335214897,glioma
0.29605503978150993,0.12636441986931096,1.803627655413478,0.8980392156862745,107.7031556372549,0.33136948255356496,0.6124815326036475,4.095496323529414,0.9676326014629183,7.575113728696561,glioma
0.25399935201657353,0.10935248396361812,1.8642259193388055,0.9137254901960784,80.82653186274513,0.3538148114497106,0.6544966847707259,3.361672794117648,0.9659218638387962,6.956263523847768,glioma
0.3022275099729857,0.12422986462367198,1.7914542051515379,0.9921568627450981,82.65971200980393,0.37633486931781135,0.6747020081443096,3.2941482843137257,0.9740743358889067,6.647423512020993,glioma
0.365000958695367,0.14737759776109188,0.9726181741751388,0.996078431372549,146.06878063725492,0.3470632537393385,0.6198594135491713,4.940563725490198,0.9658487926691207,7.514316580107259,glioma
0.28225111760894306,0.12499848771603761,1.7462675334427833,0.984313725490196,107.04304534313727,0.37456488502375784,0.64429374679163,3.9687193627450976,0.9626121201615802,6.971924876177561,glioma
0.2252855966067044,0.08158810129898711,2.727860065818128,0.8784313725490196,74.02055759803922,0.3640514759129828,0.6940798564939175,3.0519607843137257,0.9593012493128698,6.342270591979336,glioma
0.34709243615571883,0.11694321573880158,1.3866231333448449,0.9607843137254902,125.85579044117647,0.2464948595946949,0.5498676907130258,4.770251225490197,0.9704804346364675,8.56756655784008,glioma
0.2604553806926652,0.0878510554546922,1.95096439511593,0.9411764705882353,126.79365808823529,0.23848226122281974,0.5323877431722239,4.692095588235294,0.948051650273878,8.646168961914546,glioma
0.3027301898496672,0.09775026360103864,1.7267657565150512,0.9529411764705882,156.93976715686273,0.23891070723916763,0.522808176039986,5.244178921568627,0.9523871460435438,8.80239642986489,glioma
0.3114183373571793,0.10764312935428841,1.4089138540398838,0.9607843137254902,128.83572303921568,0.21754766639852408,0.4833671125495166,5.287009803921568,0.9601772430970467,9.267294171554578,glioma
0.28253253793062677,0.09606460020728891,1.2184710910371612,0.8862745098039215,99.25425857843136,0.22908653116545588,0.515123418031483,4.626378676470589,0.9612995325087964,8.863142275787128,glioma
0.31679927050772827,0.11314967005453647,1.6547996634493158,0.9686274509803922,157.4883884803922,0.25965204821917764,0.5460898707472621,5.537377450980392,0.9572156553341459,8.56381238460666,glioma
0.3042774903446768,0.11550588304424025,1.8398339426229757,0.9490196078431372,113.28299632352946,0.2268927966874122,0.5064458899273039,4.963756127450981,0.9656398568694557,9.105184575494013,glioma
0.30971181200328984,0.108859534762508,1.5956095783173665,0.9607843137254902,134.8500919117647,0.23617794964747876,0.5132179408548956,5.160876225490196,0.9585973604188222,8.804481863678612,glioma
0.30683294650690185,0.10506940906419056,1.3982858682948132,0.9450980392156862,107.30278799019612,0.26541480339360946,0.5728497847440402,4.394822303921569,0.9633027050226386,8.092064522276008,glioma
0.25988796485278043,0.09726591380269303,1.6643739925828869,0.9490196078431372,103.21761642156866,0.2561209134528093,0.552859590193511,4.530269607843138,0.9590986419377684,8.410642298539534,glioma
0.28657709210458215,0.10935329542728868,1.3216142350239195,0.9333333333333333,129.1544730392157,0.26464523762099107,0.5586804600813957,4.985661764705881,0.9568509957875417,8.326516469272276,glioma
0.33240526790247543,0.12029840152873941,1.0867808582018745,0.9803921568627451,159.09148284313721,0.28273874200220506,0.5833849313164985,5.350827205882352,0.9569269692005358,8.090969097323095,glioma
0.2613599498402045,0.11030406604726974,1.9138796511589844,0.9647058823529412,124.37141544117647,0.26349582232769386,0.5835744210876785,4.6000306372549025,0.9483036954335899,8.152146568637766,glioma
0.20213700251783212,0.08005879824879945,2.2919969876374133,0.9333333333333333,81.07319240196077,0.3714944313354556,0.6954308938556005,3.113327205882352,0.9481576242440857,6.405894213657812,glioma
0.35344493448927444,0.12169777739034829,1.358764849213784,0.984313725490196,45.69880514705883,0.4022053992697928,0.7132728758713209,2.6080882352941184,0.9881872206251487,6.086414730085851,glioma
0.27204657687874045,0.10171053468716705,1.4655965377145956,0.9215686274509803,130.59515931372553,0.23428331535031252,0.5093104659498473,5.265502450980393,0.9512172831469734,8.927984700413807,glioma
0.30167946119514716,0.10776097070622381,1.4909583759812006,0.9725490196078431,147.2625306372549,0.2234092426131234,0.4699023936896168,5.738235294117648,0.9549833124274439,9.39587953512985,glioma
0.31531692195569616,0.1303910660427248,1.8360986986230872,0.9019607843137255,134.95153186274513,0.22426492640142046,0.5122477484113149,5.172212009803923,0.9600083425588962,8.917813730489497,glioma
0.32805774195655807,0.12484524016966737,1.548251594301613,0.9803921568627451,134.4105392156863,0.2594918625724706,0.5435699660177182,5.2723345588235295,0.9638890711573765,8.60443506087341,glioma
0.24486408318436673,0.09233314793482368,1.997166875735477,0.8745098039215686,96.88618259803924,0.24080511370346241,0.5431289375545912,4.2367340686274515,0.9559571097582288,8.498356025197964,glioma
0.24213063900676327,0.09010932990235704,1.822471695025692,0.9450980392156862,77.66666666666667,0.2764810177423705,0.6075955718715913,3.633639705882353,0.9642556859420741,7.6768107716464655,glioma
0.2452686734517854,0.09561372725602707,1.7714992904827649,0.9254901960784314,93.07634803921572,0.22333935747002628,0.5117969774966278,4.40640318627451,0.955994940597586,9.013704488648678,glioma
0.22969673926819115,0.0922344063920197,1.634387958278407,0.9450980392156862,66.9622242647059,0.2348020024849524,0.5570416436691932,3.695067401960785,0.9645834776097535,8.529989342069296,glioma
0.2985523156806547,0.11166563997510755,2.0994028718952933,0.9294117647058824,118.6399816176471,0.22802221695772193,0.48220886479490105,5.050490196078432,0.963343919659411,9.30106578113255,glioma
0.292897996380577,0.10602820934131114,2.023593847911549,0.9647058823529412,158.3806985294118,0.24926958940014296,0.5519665553784375,5.10294117647059,0.9488896021811596,8.483083084462836,glioma
0.30346508167075237,0.09331895475821957,1.3039961054821845,0.9921568627450981,126.10505514705883,0.22426197697364667,0.4867804374826387,5.158609068627452,0.9603400820515432,9.294841709237405,glioma
0.2579425770783389,0.0965162198543842,1.9310576878296957,0.9568627450980393,126.09181985294117,0.22680895675373977,0.4950221909129808,5.046446078431373,0.9480900167590733,9.059638205070826,glioma
0.27742168429837477,0.10739200457020974,1.6202679708646595,0.9882352941176471,112.86688112745094,0.23374378749682978,0.5275257252193046,4.791666666666664,0.9591864015814205,8.856965684158254,glioma
0.31964657852961453,0.12206803027831203,1.4451042186266352,0.9333333333333333,109.63665747549018,0.11627886726875628,0.42935027238982476,5.386289828431371,0.9702969895061405,10.02325219061767,glioma
0.287076591154261,0.11692875011536726,1.198416536157859,0.9098039215686274,91.5254901960785,0.3329036584147331,0.6782388429209572,3.5787377450980404,0.9619480139203029,6.834515400704693,glioma
0.3249467190917979,0.12357495768231729,1.650131722036615,0.984313725490196,126.17585784313727,0.24398173306514773,0.5424644805628188,4.977420343137257,0.9656304802579747,8.705517113942031,glioma
