mean_intensity,std_intensity,skewness,max_intensity,contrast,energy,homogeneity,dissimilarity,correlation,entropy,tumor_type
0.5541105267046867,0.2091300369230273,0.7824823074243403,1.0,1867.9992953431372,0.4621519463847648,0.5470585036818648,19.89335171568628,0.7614782751207616,7.889168307643753,notumor
0.466990878166734,0.1807023172091862,1.3230602361011867,1.0,444.7127450980393,0.2166211679269459,0.4355105248682866,9.31191789215686,0.9443483247051384,9.889592638682586,notumor
0.2882918765393747,0.1215455341444585,1.926383372689454,0.9058823529411764,139.48604473039214,0.1603769334444553,0.4762524513113411,5.162515318627452,0.9563869363758726,9.495208897636855,meningioma
0.2996614710621119,0.095345904911837,1.7458859182492998,0.9725490196078432,98.02671568627451,0.0479294125377187,0.3215947065482525,5.3593443627451,0.962903900735428,11.006525595245693,pituitary
0.3234522109267259,0.1129513319107596,1.5778234280505423,0.9607843137254902,183.94338235294123,0.0826448334301644,0.3002493950115453,7.177726715686277,0.9432014550081864,10.97574601933019,pituitary
0.2771142499553012,0.1024113600491728,2.09081341494872,0.9490196078431372,140.6499693627451,0.0895373826925978,0.3909260185285985,5.822395833333334,0.94743578036993,10.271099786980328,glioma
0.4364606074700698,0.1340175930378511,1.4707673681394977,1.0,276.1477481617647,0.0846947607414349,0.2865574778370549,8.624892769607843,0.9559127562550096,11.537460278096187,notumor
0.3965092474075722,0.1400651989718308,1.0796230467575705,0.9803921568627452,75.22141544117648,0.1182455112943809,0.42884384596159,4.39188112745098,0.985437460529178,10.065917003741657,glioma
0.3161286951174532,0.1036036142625077,2.023600003943341,0.9725490196078432,162.81158088235296,0.0931698529306183,0.3526808493003824,6.386397058823531,0.9502074806424088,10.15072751347786,pituitary
0.3193036986005079,0.1173960171017081,1.4511792006038864,0.9803921568627452,134.03857230392157,0.1175798875120804,0.4250581756095092,5.572824754901961,0.960967630756847,10.01558004578517,meningioma
0.3213262001497295,0.1318360322298706,1.4157960955847375,0.9803921568627452,98.67904411764708,0.3033303206817924,0.5911206680556007,4.3140012254901965,0.9728545991235804,7.928188102498454,pituitary
0.3720837743643675,0.1135265189396039,0.8414144180452148,0.9686274509803922,72.40045955882351,0.1666819120868019,0.4666493382896162,4.474172794117646,0.983649678206278,9.367001348641436,glioma
0.5449882489275306,0.1408531980702321,1.6083847339155437,1.0,364.7763327205882,0.0326693461729663,0.1941721422869549,10.94921875,0.9423761479877388,12.474665677106591,notumor
0.3551455477382074,0.1226929593284487,1.645222180466534,0.9686274509803922,115.96127450980396,0.2091467765120322,0.5567023600388462,4.330208333333334,0.9732696792296046,8.59117537848462,meningioma
0.4925024098152194,0.1806798272108888,1.5055983955809205,1.0,375.13779105392166,0.1249579460155566,0.2985168777944411,10.022135416666671,0.9535432019354848,11.63497632524576,notumor
0.2993375706741829,0.1069486203440906,2.720584367225729,0.976470588235294,195.0290594362745,0.0484886622421427,0.2905689405661324,6.980101102941177,0.9287359387279264,11.05020217286873,pituitary
0.4250530056647629,0.1619588845563513,1.394995447704165,1.0,233.84741115196084,0.1249048418614621,0.356733106704511,8.053844975490199,0.9341378566374814,10.611252979553196,notumor
0.280427695112718,0.0830847878842852,1.85679372169611,0.9019607843137256,136.78786764705885,0.1059292813248427,0.3786715974412217,6.153400735294118,0.945498509882264,10.114662793454178,pituitary
0.3622272643632195,0.1265736689431534,2.019867811729108,1.0,230.97686887254895,0.2908360538906415,0.4864276023021189,6.929656862745098,0.9373338445699856,9.043805715251532,notumor
0.3734761485198293,0.1293551982089361,2.7147822367428067,1.0,421.78232230392166,0.1804692541838126,0.4371830191342112,7.811243872549021,0.8977431844560209,9.672135322971195,notumor
0.1997479618245508,0.0724109959355294,2.1788753701278707,0.9411764705882352,56.94506740196079,0.1249533351807502,0.4603450889023895,3.592034313725491,0.9576441699169465,9.316655126962484,meningioma
0.2948433839622933,0.1105999309148427,2.21638662652208,0.992156862745098,120.41924019607843,0.1391082323695495,0.474551496846861,4.653492647058823,0.958589135836647,9.511856794349384,meningioma
0.3212131435694922,0.111549612267558,1.6751615112902665,0.9686274509803922,166.40493259803924,0.0930021627842631,0.3665485039215695,6.247947303921569,0.9521602700431306,10.375895154360483,pituitary
0.363739247004967,0.1262465237686601,2.030039014055246,1.0,228.5523897058824,0.307250519155163,0.4940707001430957,6.860110294117648,0.9378879925443616,8.932013111785608,notumor
0.6383188409595764,0.1854321924766816,0.4596615245202119,0.996078431372549,266.0744638480393,0.134248023467479,0.3575025394265673,7.970082720588237,0.9672428143897648,11.025590705690854,meningioma
0.2769526940003893,0.1087609121016499,1.8291218095434276,0.8470588235294118,134.5140931372549,0.1098464450720658,0.4027086109639525,5.704166666666667,0.9492942849597948,10.10407075751382,pituitary
0.3182254517442585,0.1088245370174125,2.0910308729977585,0.9803921568627452,152.3587775735294,0.0878644242393162,0.333281893846408,6.183226102941177,0.9502904453018062,10.609986364616006,pituitary
0.3176905345781567,0.1262553336748128,1.6451216836401596,0.9647058823529412,178.6495710784314,0.2842426050666995,0.5058162219367695,6.010171568627452,0.9525655005611054,8.829058891058528,pituitary
0.3488885797277415,0.1507808903665018,1.4795244198454156,1.0,266.01761642156873,0.432158876736576,0.5293657026832114,7.303645833333334,0.9395398691914506,7.980574148158648,notumor
0.3246452916992165,0.1196238815611341,1.511305482833914,0.9411764705882352,91.30582107843136,0.1185880237881795,0.4364456389115634,4.850122549019607,0.9757969951432222,9.933130849386613,glioma
0.2806743064290879,0.1096787880277631,1.7897718686347717,0.9647058823529412,128.25447303921567,0.1366313256314831,0.45455827312742,5.346292892156865,0.9546543140190004,9.284623004448708,pituitary
0.5709802234509634,0.1973411661873411,1.1734479497762411,1.0,361.9069852941177,0.543147720254451,0.6141614538441971,6.900704656862746,0.9681289587729072,6.538703066346437,meningioma
0.2743468782783256,0.1003995494442204,1.3820989622735709,0.8901960784313725,112.82270220588232,0.2721632655670376,0.56953971411153,4.5840379901960775,0.9578524175466684,8.283356655171934,glioma
0.347480560931717,0.114961632775284,2.06575510010368,0.996078431372549,186.21890318627456,0.0337084508765556,0.2544988614497789,7.134834558823532,0.9426693856472528,11.60913420395411,pituitary
0.3407032269757004,0.140368713648941,1.9805503889732627,0.992156862745098,118.96753982843136,0.1456210093416736,0.4746651336391709,5.046859681372549,0.972368752903276,9.531352375315452,meningioma
0.4705785620337525,0.1545806469599422,2.197429387316281,1.0,334.53334865196086,0.221023891838673,0.5015798007905818,6.887208946078433,0.9564179468747755,9.184369820129028,notumor
0.3660438515676598,0.115330345072509,1.6928812171882384,0.9647058823529412,70.2732230392157,0.3317478678591208,0.6738119628253987,2.926531862745099,0.9817456481024478,6.7626368371381576,glioma
0.3266642795197907,0.1374025589356043,1.5859411775113552,0.9686274509803922,102.69258578431376,0.1534786830819389,0.5100903952682778,4.279626225490197,0.973140835326048,9.186934712923776,meningioma
0.3491075258249548,0.1386302694497671,1.3996867880460124,0.9333333333333332,193.8427696078432,0.1229644149890303,0.4118979205102743,6.577542892156862,0.9531465464091908,9.759431311308848,pituitary
0.5330945951234786,0.1447580066714165,0.8396675878788424,1.0,147.10143995098042,0.0433747213540766,0.2453102960796239,6.048468137254903,0.9341615424546884,11.035027622822646,pituitary
0.6793962685179445,0.1975532753857747,0.3425274758866746,1.0,223.63125000000005,0.3157884377877896,0.5219204082558807,6.123774509803922,0.9484561732751986,8.512721276168332,notumor
0.4307193262431135,0.142169356216442,2.5710150604299864,1.0,280.0831954656863,0.2730111256505775,0.5537750282048755,6.179457720588237,0.9444901754072056,8.439418505060832,notumor
0.4551175602149198,0.1324925141613112,1.9026581557156963,1.0,257.8787990196078,0.2151744452895017,0.4382675220064804,7.212990196078431,0.957188148095546,9.56297395807637,notumor
0.2294007059192155,0.0900051617131949,2.5101538546722386,0.9725490196078432,70.51767769607841,0.3203562820186861,0.6334547888785885,3.2520220588235293,0.9634802189194857,7.2010104857917465,glioma
0.3706776991580185,0.1249732821540678,1.7571852192211137,0.9882352941176472,116.44258578431372,0.1525344784479063,0.4715775915888283,4.760447303921569,0.9761806700630802,9.478501429829125,meningioma
0.2010657090044121,0.0732981977640846,2.726059734976119,0.8666666666666667,58.90150122549021,0.389554508045565,0.7380861377202164,2.4819240196078427,0.9562161961509752,5.819147074095603,glioma
0.4234547008053098,0.1444211774115243,2.436007099846752,1.0,343.00499387254905,0.1472368156014998,0.4320255024879113,8.15,0.9384165445986764,9.993027703176516,notumor
0.6111701885521272,0.1554372601042455,0.1763045639408761,1.0,480.07346813725496,0.333634793581554,0.4883481304125181,10.18529411764706,0.96062792384234,9.047951393645292,notumor
0.4261220637012379,0.1530418283806965,0.8625244670237863,0.9607843137254902,165.43100490196076,0.3113159838078869,0.6106396696973919,4.947640931372549,0.9683255312990188,7.80464049626881,meningioma
0.4775216964331862,0.1866084287172225,1.4405638684768398,1.0,392.0448069852943,0.1136919922722524,0.3287498703332371,10.05657169117647,0.9538984638711704,11.25319883374588,notumor
0.3064894751778602,0.1176208308644757,2.338062739640025,0.992156862745098,104.04496017156862,0.1139911465940171,0.4315488163197624,4.702711397058824,0.9676653590827746,10.032965527674074,meningioma
0.3278853373632536,0.1295308594800088,1.7405538580229265,0.9647058823529412,190.41605392156868,0.1033573483774606,0.3838357378567564,6.727573529411767,0.9501971217937268,10.150241533921122,meningioma
0.2957571418628006,0.0994524060970498,1.7758807001668586,0.976470588235294,148.0845741421569,0.0727338400672133,0.3331789905934456,6.350107230392157,0.9471478950764024,10.464602893536542,pituitary
0.4029427297348437,0.129818540795007,1.3790132672358222,0.976470588235294,45.34776348039217,0.3209508446476554,0.6514306816948182,2.819975490196079,0.9909989630113356,7.202616778734841,meningioma
0.5447624564489395,0.1067817083113506,0.5982831660247022,1.0,276.0810355392157,0.1432142507076726,0.348773512783011,7.286335784313724,0.9690426086391336,10.262724080894708,notumor
0.5067772894598452,0.1717458009283774,1.092424159733958,1.0,463.58915441176464,0.6083288829032104,0.6549178204279872,8.003400735294116,0.93561158340457,5.9988349973120885,notumor
0.3831622236909745,0.1321564691059251,1.146660505053454,0.9215686274509804,152.17300857843136,0.2857479352124104,0.5465403167190438,5.256280637254902,0.9687943573167332,8.627280493324754,pituitary
0.3473965559100999,0.1223848065843434,1.7102152335725922,0.9647058823529412,136.11498161764706,0.1977651246756381,0.5253499346912758,4.986519607843137,0.9675862908424196,8.997074238464222,meningioma
0.3636928303547216,0.1361328484088091,1.4417036338954257,0.9882352941176472,122.1139399509804,0.1542254896136326,0.4872211087900097,5.031801470588237,0.9712636800066926,9.18004330505526,glioma
0.3071506099078914,0.1148258087003219,1.520770883190802,0.9411764705882352,163.23560049019605,0.1172869832961508,0.4048902647816765,6.342892156862742,0.9524427306825826,9.880658923991488,pituitary
0.2279502681448379,0.0652631372809069,2.7279596451269303,0.9333333333333332,56.91973039215686,0.3554536012017151,0.6944576342905097,2.6856617647058822,0.9669365530760086,6.291405541524057,glioma
0.3615073235913132,0.1230133024104715,0.8497659433487861,0.9529411764705882,176.44411764705885,0.2793061205302835,0.52226636651219,6.048284313725491,0.9577012943815276,8.877139527067259,pituitary
0.3729744824355102,0.1475413252848792,1.3361126295587415,0.9882352941176472,69.14313725490196,0.2490818788625213,0.5957924799842736,3.46875,0.984630265908856,8.151720950768144,meningioma
0.3367108106959845,0.1240081174689842,1.4445982712994234,0.9254901960784314,111.17475490196075,0.2069668524439621,0.5167570280760988,4.728707107843135,0.9726785459162928,9.128687695381172,meningioma
0.6357259038970404,0.1120341807883657,0.4253185238009597,1.0,198.5840379901961,0.1375490177824097,0.3278829182387018,7.283639705882354,0.982898998799674,11.098386568900812,notumor
0.3639820540892413,0.1165765945418589,1.6112208030671602,0.9803921568627452,131.5639399509804,0.143068263056422,0.4634243592984936,5.22141544117647,0.97131791175996,9.760684242401922,glioma
0.2792983758621499,0.1432516515892567,1.3310716470986366,0.9725490196078432,42.13458946078431,0.312383269781054,0.7014320640718102,2.342064950980392,0.9840180059207216,6.641486245820234,meningioma
0.2803933663834876,0.1190933595124188,1.603489479544255,0.9803921568627452,93.27506127450982,0.294657533881983,0.6115625751769432,4.025428921568628,0.9686915661096784,7.897643964447888,meningioma
0.4982377201744796,0.1730419144934988,1.135588524923391,1.0,165.0525888480392,0.1147710748844749,0.3315929102803418,7.2471354166666675,0.9808296602240218,11.487913806471711,meningioma
0.2590348828148016,0.1051059544174195,2.378062796564259,0.9607843137254902,153.2765778186275,0.1110994748098251,0.4311889441602309,5.697319240196078,0.9364343002208306,9.857912391629077,glioma
0.2567275620113778,0.0977260069977726,2.5485021933089023,0.984313725490196,100.1745710784314,0.0564431339005263,0.3546698701885219,5.063756127450982,0.9493678021043426,10.62521547027955,pituitary
0.3101246925448624,0.0747723324764429,1.8003086662427084,0.9725490196078432,113.01812193627453,0.0333404498219911,0.2621990031861871,6.05516237745098,0.9489353510566136,11.323356714538257,pituitary
0.6357259038970403,0.1120341807883657,0.4253185238009625,1.0,198.590318627451,0.1376618378904514,0.3279442484771062,7.283517156862747,0.98289854377393,11.097857580168071,notumor
0.3430781860518024,0.1294821294316739,1.9607937176032288,0.976470588235294,215.7204963235294,0.0961942148336761,0.4013767170015989,6.642463235294117,0.9451168167753468,10.43191569834158,meningioma
0.2547623345506272,0.1074497334443192,1.5168244114190552,0.9372549019607844,96.9625612745098,0.2569140500220776,0.5978635575869671,3.8728860294117657,0.9599842730076396,7.981647279256402,glioma
0.5446949491875502,0.1069541852763788,0.6034114830553314,1.0,275.8739889705883,0.1404280949598763,0.3435368660210597,7.283700980392158,0.9690439813627192,10.252668578267649,notumor
0.3964431737291376,0.143467712143997,1.059674956741791,0.9725490196078432,189.5965379901961,0.2542726710304103,0.5017309292813469,6.328278186274511,0.9629692326399626,9.179469729706192,meningioma
0.3607264694653761,0.1270521396554604,1.8403426894390205,0.9882352941176472,155.09316789215686,0.0612554236512397,0.2993720419375487,6.565073529411764,0.9608592319572682,10.852223501892114,pituitary
0.5204711043120053,0.1095069342835458,0.8041530338924118,0.9882352941176472,203.43478860294115,0.1293840547520709,0.3469665479228038,7.81937806372549,0.9753218974238548,10.815596987403268,notumor
0.3416136563010828,0.127468294278506,1.5080334649018827,0.9294117647058824,131.32717524509806,0.2473452712418729,0.5609624089032136,5.02892156862745,0.9674840042488826,8.5439193231553,glioma
0.5192261474374423,0.186853670776746,1.3173925314579438,1.0,1660.371629901961,0.2400684434308694,0.4588653798278572,18.5187193627451,0.8151516730820189,9.558813704061098,notumor
0.4234306130854882,0.1817265720185565,1.6981052488446646,1.0,689.1605392156863,0.1412758259433531,0.3539764530624446,12.82107843137255,0.888467529490578,10.796841557133009,notumor
0.3639863711816491,0.1249449047170503,1.1760474340269262,0.9450980392156862,232.2186887254902,0.2643351637387792,0.4401547171911929,7.220220588235294,0.9436369080354904,9.509252223175327,pituitary
0.2862635588048809,0.1026533166753864,1.7526715323023458,0.9490196078431372,122.78541666666668,0.2700647344384627,0.5934617427203308,4.4884191176470605,0.9569368095622918,7.926773360608754,glioma
0.5548743698130906,0.2110057589003122,0.974331874464527,1.0,1364.9753216911763,0.0853917860700338,0.236778869921994,20.656969975490195,0.8608344365549355,12.353134712431068,notumor
0.3017963075899539,0.1069575689224003,2.7229886113533417,0.9803921568627452,195.2219822303921,0.0483205579332324,0.2858412374964961,7.013189338235293,0.9285561687529876,11.079419817206336,pituitary
0.4632603504523594,0.1747962156600056,1.730822249283597,1.0,657.99303002451,0.2803342568253585,0.3736765843104538,12.602435661764703,0.9193378068711028,10.188848628479196,notumor
0.3528881587839111,0.1185670768049549,1.7532231607051434,0.9647058823529412,210.67280943627452,0.0852497644937247,0.3240758465750197,7.412760416666669,0.9467609880752872,10.893436190824158,pituitary
0.3251690272758872,0.1224591167509364,1.6992231439009997,0.9686274509803922,132.05180759803926,0.1219491055907645,0.4505377816472499,5.289889705882353,0.9650935437350656,9.958477169366038,meningioma
0.3324072694107201,0.1082078478882297,1.6257606146544945,0.9372549019607844,135.34396446078435,0.2660353792357075,0.4820461786638817,5.428707107843138,0.9655709774611836,9.062469213101592,pituitary
0.5162110135115723,0.1527349106049032,0.3144241623936957,0.992156862745098,57.40137867647057,0.2745292883190357,0.623800441713859,3.2621936274509795,0.9911326253125642,7.201017300417957,meningioma
0.324141531156591,0.1119889655566405,1.7239959837616876,0.9098039215686274,187.196262254902,0.2714750562784804,0.5130304530680648,5.83808210784314,0.9513157098895424,8.729360787523177,pituitary
0.6359600162244348,0.2108450545422656,0.4259098360436085,1.0,777.9719975490198,0.5111140791987906,0.572935589092065,9.864889705882357,0.9426781797462492,7.48060088794729,notumor
0.2026070838973594,0.079718864089978,2.224817115640262,0.9568627450980391,96.1520833333333,0.2362804935669987,0.5453165336348474,4.24298406862745,0.9368522777775772,8.414629607493136,glioma
0.2851430780870625,0.1119303865816651,2.019082939129112,0.9803921568627452,127.53305759803924,0.0816733255673621,0.3825780333431114,5.479411764705884,0.9563132759591194,10.418003251765754,glioma
0.3096683053624908,0.1025705942395935,1.0751141841355063,0.8823529411764706,132.45661764705886,0.279994550982869,0.530945595397764,5.070281862745099,0.9596214369130792,8.61047324004984,pituitary
0.282026202964178,0.1092573004396081,2.7063968397219718,0.992156862745098,131.06605392156865,0.0512326222064519,0.3339257993993585,5.709099264705884,0.948720806086056,10.890084829295304,pituitary
0.3251293485944621,0.1315823206211171,1.9977431873844451,0.9803921568627452,148.44350490196078,0.153596513717331,0.477813761232464,5.394791666666668,0.9630723583819152,9.609778273060684,meningioma
0.2966657968347273,0.1199496784426989,1.714669879141517,0.9568627450980391,104.4602941176471,0.3479013438235748,0.621435317822377,4.154901960784315,0.9650082763800868,7.287394989905993,glioma
0.3199348005469434,0.1114027341990638,1.6800664385037898,0.9725490196078432,166.17084865196082,0.0946128229243094,0.3721086739430449,6.219102328431374,0.9521196507818795,10.351187527396572,pituitary
0.265484464810913,0.1047314200584229,2.1623752270946786,0.9215686274509804,142.69673713235298,0.1313608358027185,0.4743208070283519,5.228661151960785,0.944480009117136,9.38585347121137,glioma
0.2642048357589043,0.1096957880644821,1.425346107439781,0.9411764705882352,127.077818627451,0.2744847221563111,0.5779083084449439,4.830177696078434,0.9452020345372896,8.0453227805375,glioma
0.3877237769353456,0.1301134682190148,0.8125200402374186,0.9607843137254902,50.09846813725491,0.2029635657776645,0.5736075785255945,3.0967830882352945,0.9889010665591716,8.306744699384648,meningioma
0.524840122104238,0.1713449927040866,0.8520954317218488,1.0,698.1454656862746,0.462161997175269,0.505642857430694,12.268504901960789,0.9282049309060524,8.326880277658766,notumor
0.3106361923092345,0.0718653104923532,0.0859577551547115,0.6980392156862745,125.15716911764709,0.2985134644573553,0.4905433003439251,5.317830882352943,0.9577421881294256,8.52380032375707,notumor
0.3597155084873354,0.1199686480385493,0.9229212919499172,0.992156862745098,169.36007965686272,0.2760925560328239,0.5259433176409409,5.746262254901961,0.9601508932318548,8.829331897826536,pituitary
0.3398637792172358,0.1079559690093033,1.792651803217435,0.9607843137254902,163.89859068627447,0.0775080686560887,0.272753905863516,7.193780637254902,0.9501212363724084,11.372052317839575,pituitary
0.3340204023008749,0.1243676463193709,1.264537341853718,0.9215686274509804,158.07398897058826,0.2846739350785425,0.5510606006722384,5.206985294117648,0.9595110561946428,8.439908711110757,pituitary
0.445245519645449,0.1264702559024913,2.1647455238133047,1.0,122.47694546568628,0.0403580382315887,0.3419569662293972,5.815027573529411,0.966962169951795,11.302306587227516,meningioma
0.3632754891605049,0.1072436895753778,1.2095438316579057,0.996078431372549,127.91760110294118,0.1749531156220694,0.3651663566219409,6.481295955882351,0.96604571321886,10.608809912315996,notumor
0.3358735756610896,0.110142356783544,2.640200196091282,0.996078431372549,173.6510110294118,0.0452281496186534,0.3204875503409683,6.520251225490198,0.9453322633454836,11.172198724655567,pituitary
0.3385968486684462,0.1099701400984794,2.012523075914033,0.9568627450980391,103.031418504902,0.1098816075915108,0.441267526689954,4.5917432598039225,0.9709849978073593,10.040674957225932,meningioma
0.4169438279966568,0.1351095340541798,1.9771002064894232,1.0,382.32264093137246,0.4455840691009003,0.5325562294886386,8.156556372549018,0.9353295676718664,7.852104658804501,notumor
0.3522318825047669,0.1041411385504888,1.749322668234524,0.9607843137254902,93.33042279411764,0.3520950717090961,0.6726709214303407,3.3771446078431366,0.9761401911652268,6.714328676682248,glioma
0.4687848514288857,0.1421354932078277,1.3802269566844705,1.0,142.59168198529414,0.0929160739821909,0.3096753287361738,6.797686887254903,0.9759687042220546,11.459496638937868,notumor
0.6001770065941189,0.1590575666266556,1.1093548439274996,1.0,963.0391697303924,0.3869675715556904,0.5045766890405248,11.731541053921571,0.9162454755835916,8.489541148717834,notumor
0.331838850754482,0.1065782214878051,1.7592384978477735,0.9490196078431372,148.53394607843137,0.1953970996732945,0.5197273717644436,5.356433823529413,0.9615616114510676,9.075754755698604,meningioma
0.4580662354812112,0.1329765360252055,0.5408306590930297,0.9725490196078432,34.80787377450981,0.3739484956669768,0.6788764984431342,2.4860600490196085,0.993985240563654,6.605305899367088,meningioma
0.2992720745271988,0.1018666522985223,1.982419689438481,0.992156862745098,116.9724417892157,0.1410032343893169,0.4509247203639787,4.989996936274511,0.9622274789508506,9.785715690804857,glioma
0.3919770367281875,0.1317686394651157,0.7544740177243631,0.9254901960784314,89.15052083333335,0.2501251287708702,0.6015929631851336,3.9584558823529417,0.9810907377635,8.002726794133977,meningioma
0.2898696792322964,0.1439814436583685,2.196823238658433,1.0,230.9256280637255,0.1316394357889104,0.3733023123492387,7.859911151960784,0.9350978515303726,10.473667501673232,notumor
0.4210327250308511,0.165874615648886,1.128130254763002,0.996078431372549,59.83992034313725,0.2313696539391238,0.5854614134468996,3.364736519607843,0.9888495360220488,8.432440284441043,meningioma
0.387828354552325,0.1457027683142867,1.93645636293306,0.9686274509803922,310.40735294117644,0.4291369760935852,0.6174677240194901,6.499356617647058,0.933761252764896,6.830184602104543,notumor
0.6758539265636778,0.1879328662441423,0.4848612264865528,1.0,677.7967218137253,0.293214442664818,0.4684758173397081,11.403125,0.9489572632499302,9.323420368979225,notumor
0.4551478299184843,0.1324506571974246,1.899671318397265,1.0,257.8792585784313,0.2142245000002633,0.4361456225714771,7.241023284313725,0.9571741137354742,9.601550443387284,notumor
0.2585291709517213,0.0935780188641709,2.871650984032037,0.9529411764705882,130.22977941176472,0.34498929301001,0.6243431964155826,4.234712009803923,0.9478612101702012,7.191245729138569,glioma
0.3144760420724581,0.107573363879983,1.5328789495839457,0.9450980392156862,78.33805147058825,0.1913612110625905,0.5344979284087663,3.88091299019608,0.9759809611113366,8.972234914572875,meningioma
0.3108908010326758,0.1111805486411958,1.9840475094336176,0.9568627450980391,138.73636642156862,0.2688694843166189,0.5628559848078891,4.995373774509804,0.959734214456015,8.325764104103449,glioma
0.3334539748676371,0.1160424039656487,1.6938636360378905,0.9450980392156862,187.7498008578432,0.0891953198283907,0.356912313417602,6.630560661764707,0.9500945572807216,10.536572832217256,pituitary
0.4125902917871921,0.1109628796384777,2.703140718768852,1.0,263.23477328431375,0.1704306410365061,0.4435125352434109,5.590502450980394,0.947552426622757,9.523584801627145,notumor
0.7133884885997858,0.2000747508049167,-0.0216979110996917,1.0,224.0554381127451,0.2433369766297478,0.37084428502388,8.477895220588234,0.9865652549899538,10.667104336091194,notumor
